ts,st1MPSI,st2MPSI,thermo1C,thermo2C,stateByte,timeSinceBoot,relayStatusByte,timeSinceCalibration
1714166962273513,715411,716617,15.0,15.5,8,2539410183,1,630480620
1714166962433523,715850,717111,11.0,15.5,8,2539570194,1,630640631
1714166962593495,716288,717549,14.0,15.5,8,2539730165,1,630800602
1714166962748573,716672,717878,15.0,15.5,8,2539885210,1,630955647
1714166962913490,717111,718317,14.0,15.5,8,2540050162,1,631120599
1714166963065494,717440,718701,14.0,15.5,8,2540202165,1,631272602
1714166963220521,717824,719085,14.0,15.5,8,2540357191,1,631427628
1714166963376492,718317,719578,14.0,15.5,8,2540513163,1,631583600
1714166963536617,718646,719907,15.0,15.5,8,2540673287,1,631743724
1714166963747543,719140,720346,14.0,15.5,8,2540884213,1,631954650
1714166964007474,719688,720894,15.0,15.5,8,2541144164,1,632214601
1714166964167500,720017,721278,14.0,15.5,8,2541304171,1,632374608
1714166964317580,720291,721607,14.0,15.5,8,2541454241,1,632524678
1714166964477812,720730,722046,14.0,15.5,8,2541614482,1,632684919
1714166964839543,721497,722759,14.0,15.5,8,2541976214,1,633046651
1714166964999493,721826,723033,14.0,15.5,8,2542136163,1,633206600
1714166965159494,722155,723417,15.0,15.5,8,2542296165,1,633366602
1714166965365496,722539,723800,14.0,15.5,8,2542502166,1,633572603
1714166965520544,722813,724129,14.0,15.5,8,2542657214,1,633727651
1714166965671617,723088,724404,14.0,15.5,8,2542808288,1,633878725
1714166965828809,723471,724787,14.0,0.0,8,2542965480,1,634035917
1714166966032492,723855,725171,12.0,15.5,8,2543169164,1,634239601
1714166966193494,724129,725391,14.0,15.5,8,2543330165,1,634400602
1714166966349495,724404,725665,14.0,15.5,8,2543486165,1,634556602
1714166966506491,724678,725939,14.0,15.5,8,2543643162,1,634713599
1714166966663490,724897,726213,14.0,15.5,8,2543800162,1,634870599
1714166966873537,725226,726542,14.0,15.5,8,2544010208,1,635080645
1714166966973587,725391,726652,14.0,15.5,8,2544110231,1,635180668
1714166967290486,725939,727200,14.0,15.5,8,2544427175,1,635497612
1714166967450494,726158,727474,14.0,15.5,8,2544587165,1,635657602
1714166967601628,726378,727694,14.0,15.5,8,2544738300,1,635808737
1714166967761494,726597,727913,14.0,15.5,8,2544898165,1,635968602
1714166967921546,726816,728077,14.0,15.5,8,2545058213,1,636128650
1714166968072494,727036,728297,14.0,15.5,8,2545209165,1,636279602
1714166968228537,727255,728516,14.0,15.5,8,2545365208,1,636435645
1714166968385815,727529,728790,14.0,15.5,8,2545522484,1,636592921
1714166968538496,727694,729010,15.0,15.5,8,2545675166,1,636745603
1714166968698494,727913,729174,14.0,15.5,8,2545835165,1,636905602
1714166968858496,728077,729339,15.0,15.5,8,2545995167,1,637065604
1714166969119479,728406,729668,14.0,15.5,8,2546256164,1,637326601
1714166969330541,728626,729942,12.0,15.5,8,2546467212,1,637537649
1714166969481494,728845,730106,14.0,15.5,8,2546618165,1,637688602
1714166969637814,729064,730326,15.0,15.5,8,2546774485,1,637844922
1714166969841492,729284,730545,14.0,15.5,8,2546978162,1,638048599
1714166969941886,729339,730655,14.0,15.5,8,2547078556,1,638148993
1714166970152495,729558,730874,14.0,15.5,8,2547289165,1,638359602
1714166970362544,729777,731038,14.0,15.5,8,2547499216,1,638569653
1714166970527494,729942,731203,14.0,15.5,8,2547664165,1,638734602
1714166970687537,730106,731367,15.0,15.5,8,2547824209,1,638894646
1714166970842812,730271,731532,15.0,15.5,8,2547979483,1,639049920
1714166970999493,730435,731696,15.0,15.5,4,2548136165,0,639206602
1714166971209490,729503,730764,15.0,15.5,4,2548346162,0,639416599
1714166971365537,728845,730106,15.0,15.5,4,2548502210,0,639572647
1714166971521510,728461,729668,15.0,15.5,4,2548658183,0,639728620
1714166971677493,728132,729393,15.0,15.5,4,2548814165,0,639884602
1714166971995868,727474,728735,15.0,15.5,4,2549132555,0,640202992
1714166972152494,727255,728516,15.0,15.5,4,2549289165,0,640359602
1714166972312496,727090,728352,15.0,15.5,4,2549449169,0,640519606
1714166972412542,727036,728242,15.0,15.5,4,2549549215,0,640619652
1714166972627536,726816,728077,15.0,15.5,4,2549764209,0,640834646
1714166972787491,726707,727968,15.0,15.5,4,2549924163,0,640994600
